t_ns,ch1_V,ch2_V,ch3_V
467434099,1.326007,1.321612,1.300366
467434099,1.315751,1.326740,1.312821
467434099,1.304762,1.306960,1.290110
467434099,1.309158,1.306227,1.275458
467434099,1.306227,1.307692,1.273993
467434099,1.301099,1.304029,1.276190
467434099,1.304762,1.320879,1.321612
467434099,1.310623,1.336996,1.366300
467434099,1.317216,1.339194,1.328205
467434099,1.312821,1.315018,1.336264
467434099,1.310623,1.307692,1.333333
467434099,1.315018,1.307692,1.265934
467434099,1.308425,1.305495,1.239560
500586699,1.331868,1.326007,1.284249
500586699,1.312088,1.301099,1.301832
500586699,1.305495,1.307692,1.350916
500586699,1.307692,1.313553,1.403663
500586699,1.304762,1.308425,1.393407
500586699,1.306960,1.312088,1.362637
500586699,1.310623,1.307692,1.342857
500586699,1.314286,1.314286,1.308425
500586699,1.309158,1.333333,1.306227
500586699,1.327473,1.345788,1.331868
500586699,1.312088,1.308425,1.301832
506221599,1.302564,1.287912,1.301832
506221599,1.307692,1.269597,1.309890
506221599,1.334066,1.316484,1.378022
506221599,1.306227,1.334799,1.345788
506221599,1.309890,1.372161,1.321612
506221599,1.312088,1.369231,1.249084
512561099,1.309890,1.339194,1.177289
512561099,1.302564,1.339927,1.195604
512561099,1.316484,1.351648,1.276190
512561099,1.301832,1.305495,1.334799
512561099,1.300366,1.275458,1.327473
512561099,1.305495,1.252747,1.279853
512561099,1.303297,1.291575,1.229304
512561099,1.307692,1.299634,1.238095
512561099,1.301832,1.322344,1.312088
512561099,1.309158,1.361172,1.343590
512561099,1.295238,1.363370,1.331136
512561099,1.306960,1.307692,1.330403
512561099,1.317216,1.272527,1.328205
512561099,1.312088,1.264469,1.323077
513365299,1.309890,1.254945,1.328205
513365299,1.306960,1.273260,1.326007
513365299,1.306960,1.285714,1.312088
513365299,1.304762,1.309890,1.312088
513365299,1.309890,1.331868,1.312088
513365299,1.302564,1.330403,1.310623
513365299,1.301832,1.323077,1.307692
513365299,1.300366,1.320147,1.306960
513365299,1.304029,1.317216,1.302564
513365299,1.302564,1.311355,1.307692
513365299,1.334066,1.336264,1.327473
513365299,1.309890,1.312088,1.326740
513365299,1.312088,1.311355,1.318681
513365299,1.312088,1.312821,1.310623
513365299,1.325275,1.322344,1.313553
513365299,1.304029,1.312088,1.302564
513365299,1.308425,1.312821,1.306227
513365299,1.312088,1.315018,1.285714
513365299,1.307692,1.317216,1.309890
547983999,1.308425,1.314286,1.309158
547983999,1.304029,1.308425,1.304762
547983999,1.314286,1.315751,1.312821
547983999,1.312088,1.314286,1.309158
547983999,1.307692,1.313553,1.306227
547983999,1.320879,1.320147,1.309158
547983999,1.305495,1.306227,1.276190
547983999,1.298901,1.315018,1.284982
547983999,1.302564,1.311355,1.281319
547983999,1.325275,1.306960,1.290110
548936099,1.305495,1.308425,1.309158
548936099,1.306227,1.317216,1.334799
548936099,1.311355,1.318681,1.369231
549822000,1.315751,1.316484,1.387546
549822000,1.315018,1.308425,1.327473
551086999,1.304762,1.313553,1.308425
551086999,1.309890,1.311355,1.284982
551086999,1.306960,1.308425,1.276923
555647599,1.307692,1.309890,1.289377
555647599,1.309890,1.312821,1.309158
555647599,1.314286,1.310623,1.317216
555647599,1.309158,1.316484,1.317216
555647599,1.312088,1.318681,1.312088
555647599,1.305495,1.310623,1.279853
555647599,1.305495,1.312088,1.268132
555647599,1.304029,1.321612,1.288645
555647599,1.301832,1.316484,1.300366
564673799,1.305495,1.313553,1.306227
564673799,1.298901,1.310623,1.312088
564673799,1.326740,1.339927,1.333333
564673799,1.313553,1.309158,1.320879
564673799,1.314286,1.309890,1.326007
573522899,1.312088,1.313553,1.323810
573522899,1.330403,1.320879,1.323810
573522899,1.308425,1.302564,1.306227
573522899,1.306227,1.311355,1.284249
573522899,1.307692,1.317949,1.276190
573522899,1.301832,1.310623,1.281319
573522899,1.304762,1.312821,1.304029
573522899,1.309158,1.316484,1.302564
573522899,1.309890,1.310623,1.306227
573522899,1.302564,1.310623,1.317216
573522899,1.308425,1.309158,1.317216
573522899,1.312088,1.307692,1.309890
573522899,1.312821,1.312821,1.287179
573522899,1.311355,1.309158,1.306960
573522899,1.343590,1.334066,1.333333
573522899,1.317949,1.336996,1.323810
573522899,1.303297,1.309890,1.323077
573522899,1.317949,1.317216,1.320147
596657399,1.339194,1.332601,1.331136
596657399,1.329670,1.321612,1.295238
596657399,1.299634,1.319414,1.263736
596657399,1.288645,1.307692,1.276923
596657399,1.290842,1.312088,1.306960
606525499,1.300366,1.312821,1.320147
606525499,1.314286,1.309890,1.334799
606525499,1.315751,1.312821,1.339927
611434699,1.300366,1.311355,1.339194
611434699,1.311355,1.310623,1.334066
611434699,1.336264,1.333333,1.346520
611434699,1.309890,1.317949,1.315751
611434699,1.299634,1.307692,1.293773
611434699,1.323077,1.331868,1.255678
611434699,1.310623,1.301832,1.227839
611434699,1.306227,1.309890,1.279853
611434699,1.310623,1.313553,1.304762
611434699,1.313553,1.321612,1.315018
611434699,1.302564,1.310623,1.306227
611434699,1.273993,1.309158,1.312088
611434699,1.293040,1.308425,1.308425
611434699,1.304029,1.309158,1.311355
611434699,1.357509,1.333333,1.338462
611434699,1.320147,1.317216,1.316484
611434699,1.309890,1.310623,1.328205
611434699,1.309890,1.310623,1.305495
611434699,1.305495,1.306960,1.304762
611434699,1.306960,1.309890,1.312821
611434699,1.309890,1.309158,1.318681
611434699,1.305495,1.309890,1.312088
611434699,1.309158,1.310623,1.300366
611434699,1.309890,1.312088,1.287179
611434699,1.304762,1.300366,1.297436
611434699,1.309890,1.298901,1.318681
611434699,1.316484,1.293040,1.316484
611434699,1.308425,1.283516,1.315751
611954699,1.309890,1.286447,1.334066
611954699,1.315751,1.293773,1.355311
611954699,1.313553,1.308425,1.333333
611954699,1.330403,1.372894,1.320147
611954699,1.306960,1.365568,1.263004
611954699,1.307692,1.351648,1.228571
611954699,1.324542,1.376557,1.275458
611954699,1.299634,1.337729,1.298168
611954699,1.308425,1.331136,1.306960
611954699,1.302564,1.313553,1.328938
611954699,1.325275,1.331136,1.349451
611954699,1.318681,1.306960,1.355311
611954699,1.318681,1.298168,1.342857
611954699,1.323810,1.301099,1.336996
645603299,1.319414,1.305495,1.306227
645603299,1.306227,1.296703,1.296703
646064000,1.298168,1.290842,1.279853
646064000,1.307692,1.290110,1.279121
646064000,1.295238,1.291575,1.293040
646064000,1.313553,1.306960,1.311355
649112699,1.312821,1.305495,1.308425
649112699,1.334799,1.330403,1.326007
649112699,1.311355,1.320147,1.312088
649687600,1.309890,1.331868,1.318681
649687600,1.312088,1.331136,1.331136
649687600,1.307692,1.313553,1.305495
649687600,1.308425,1.309890,1.302564
649687600,1.303297,1.306960,1.297436
649687600,1.302564,1.306227,1.295971
649779399,1.315751,1.320879,1.312088
649779399,1.329670,1.331136,1.326007
649779399,1.306960,1.304029,1.299634
655608799,1.316484,1.309890,1.302564
655608799,1.336264,1.335531,1.322344
655608799,1.304762,1.312821,1.302564
655608799,1.309158,1.318681,1.304029
655608799,1.312088,1.320879,1.309890
655608799,1.332601,1.339927,1.336264
655608799,1.305495,1.297436,1.321612
655608799,1.304029,1.302564,1.326740
655608799,1.313553,1.304029,1.328938
655608799,1.311355,1.298168,1.320147
655608799,1.335531,1.312821,1.306227
655608799,1.309158,1.314286,1.273993
655608799,1.312088,1.323810,1.295971
655608799,1.320147,1.323077,1.320879
655849199,1.316484,1.331136,1.321612
655849199,1.307692,1.312821,1.291575
656846300,1.304762,1.317949,1.298901
656846300,1.309158,1.309158,1.296703
656846300,1.301832,1.306960,1.293040
658141299,1.321612,1.319414,1.305495
658141299,1.309890,1.312821,1.308425
658141299,1.310623,1.308425,1.322344
660015999,1.319414,1.311355,1.340659
660015999,1.317216,1.317949,1.358242
660015999,1.309890,1.311355,1.339927
660015999,1.299634,1.302564,1.317216
660015999,1.316484,1.323077,1.297436
660015999,1.307692,1.320879,1.268864
663619799,1.314286,1.326007,1.253480
663619799,1.304762,1.321612,1.264469
663619799,1.305495,1.328205,1.298168
663619799,1.284249,1.325275,1.312821
703376799,1.312821,1.316484,1.318681
703376799,1.305495,1.315018,1.317949
703376799,1.299634,1.304762,1.305495
703376799,1.312821,1.305495,1.307692
703376799,1.308425,1.303297,1.304029
703376799,1.323810,1.315018,1.327473
703376799,1.331136,1.324542,1.342857
703376799,1.341392,1.338462,1.347253
703376799,1.324542,1.320147,1.327473
703376799,1.309158,1.316484,1.318681
703376799,1.306960,1.304029,1.309890
703376799,1.308425,1.290110,1.296703
703376799,1.304029,1.273993,1.290110
703376799,1.310623,1.269597,1.294505
703376799,1.313553,1.280586,1.275458
703376799,1.298168,1.282784,1.281319
703376799,1.305495,1.336264,1.313553
703376799,1.303297,1.379487,1.320147
703376799,1.312088,1.425641,1.337729
703376799,1.303297,1.372161,1.309158
703376799,1.308425,1.324542,1.293773
703376799,1.309158,1.303297,1.295971
703376799,1.305495,1.298168,1.304762
703376799,1.308425,1.297436,1.310623
703376799,1.306960,1.295971,1.317216
703376799,1.319414,1.320879,1.345788
703376799,1.311355,1.316484,1.319414
704058399,1.302564,1.330403,1.315018
704058399,1.316484,1.326007,1.334799
704058399,1.306960,1.317216,1.309158
710058899,1.311355,1.317949,1.315751
