t_ns,ch1_V,ch2_V,ch3_V
699928499,0.423443,0.427839,0.428571
699928499,0.409524,0.426374,0.427106
699928499,0.425641,0.427839,0.428571
699928499,0.424908,0.430037,0.429304
699928499,0.427106,0.427839,0.427106
699928499,0.427839,0.430769,0.432234
699928499,0.429304,0.431502,0.430037
699928499,0.427106,0.429304,0.432967
699928499,0.430037,0.437363,0.432234
700065700,0.428571,0.435897,0.430037
700065700,0.430769,0.431502,0.432967
702542099,0.429304,0.416117,0.431502
702542099,0.430037,0.432234,0.421978
702542099,0.429304,0.430037,0.430037
702542099,0.427839,0.432967,0.430037
702542099,0.429304,0.419780,0.432234
702542099,0.426374,0.430769,0.428571
702542099,0.427106,0.429304,0.427839
702542099,0.425641,0.429304,0.427106
702989900,0.424908,0.427106,0.425641
