t_ns,ch1_V,ch2_V,ch3_V
701875099,1.313553,1.313553,1.308425
701875099,1.315018,1.310623,1.288645
701875099,1.315751,1.315018,1.284249
701875099,1.323077,1.315751,1.304029
701875099,1.319414,1.309890,1.323810
701875099,1.313553,1.312821,1.317949
701875099,1.312088,1.318681,1.318681
701875099,1.304762,1.312088,1.305495
701875099,1.311355,1.316484,1.318681
701875099,1.326740,1.302564,1.340659
701875099,1.312821,1.315751,1.340659
701875099,1.312088,1.323810,1.341392
701875099,1.310623,1.320879,1.312821
701875099,1.311355,1.309890,1.318681
701875099,1.320147,1.330403,1.329670
701875099,1.316484,1.330403,1.271062
701875099,1.316484,1.311355,1.269597
701875099,1.336264,1.310623,1.290110
701875099,1.326740,1.310623,1.328205
701875099,1.323810,1.311355,1.327473
701875099,1.323810,1.321612,1.334799
701875099,1.326007,1.329670,1.342125
701875099,1.300366,1.310623,1.294505
701875099,1.304762,1.315751,1.280586
701875099,1.302564,1.309158,1.287912
701875099,1.294505,1.310623,1.296703
701875099,1.287179,1.306960,1.298168
701875099,1.295238,1.308425,1.309158
701875099,1.308425,1.315018,1.315751
701875099,1.305495,1.313553,1.308425
701875099,1.295971,1.315018,1.311355
701875099,1.301099,1.316484,1.315751
701875099,1.317949,1.330403,1.328205
701875099,1.314286,1.308425,1.323077
701875099,1.326740,1.306227,1.323810
701875099,1.334799,1.306960,1.326007
702660499,1.341392,1.324542,1.344322
702660499,1.326740,1.315018,1.336264
702660499,1.320879,1.308425,1.323810
734442800,1.315018,1.312821,1.293773
739112499,1.311355,1.315751,1.295971
739112499,1.298168,1.312821,1.253480
739364100,1.290110,1.315018,1.276923
739364100,1.279853,1.326007,1.300366
739364100,1.301099,1.322344,1.308425
